796870,cmn,这个磁带录音机不是新的。,60853,eng,This tape recorder is not new.
796881,cmn,她很可爱。,311741,eng,She is very pretty.
796932,cmn,將下列句子翻譯成日文。,264328,eng,Translate the following sentences into Japanese.
796935,cmn,這些花比別的花早開花。,60055,eng,These flowers bloom earlier than others do.
796938,cmn,林肯的父母終其一生都很窮。,29655,eng,Lincoln's parents remained poor all their lives.
796940,cmn,紫外線可導致皮膚癌。,263366,eng,Ultraviolet rays can cause skin cancer.
796944,cmn,一場毀滅性的地震襲擊了這個州的首府。,282356,eng,A devastating earthquake hit the state capital.
796945,cmn,"那麼, 讓我們開始進行吧。",54209,eng,"Well, let's get the ball rolling."
796956,cmn,將融化了的奶油倒入爆米花中。,33403,eng,Pour melted butter over the popcorn.
796958,cmn,只有一人倖免於難。,47182,eng,Only one person survived the accident.
796960,cmn,平日似乎比較不擁擠。,320165,eng,It seems less crowded during the week.
796964,cmn,經過數次延遲之後，飛機終於離開了。,24488,eng,"After several delays, the plane finally left."
796966,cmn,把下列句子翻譯成英文。,264327,eng,Put the following sentences into English.
796968,cmn,它可以被當成一把刀來用。,36547,eng,It can be used as a knife.
796970,cmn,不是每個人都能成為詩人。,40368,eng,Not everyone can be a poet.
796974,cmn,鸚鵡會模仿人的聲音。,65170,eng,A parrot can mimic a person's voice.
796976,cmn,現代船隻只需要一小組的船員。,243793,eng,Modern ships only need a small crew.
796979,cmn,等到指示燈變成綠色。,268841,eng,Wait till the light turns green.
797014,cmn,事故發生後不久，警察來了。,263712,eng,"Shortly after the accident, the police came."
797016,cmn,電影製作是一個令人興奮的工作。,26433,eng,Movie making is an exciting job.
797018,cmn,環境污染正造成異常的天氣情況。,21016,eng,Environmental pollution is causing abnormal weather conditions.
797022,cmn,到外國一定很貴。,21935,eng,Visiting a foreign country must be expensive.
797023,cmn,對街有一家旅館。,44989,eng,There's a hotel across the street.
797024,cmn,在轉角有一家酒吧。,21670,eng,There's a pub just around the corner.
797025,cmn,行與行之間要留一個空間。,241117,eng,Leave a space between the lines.
797026,cmn,春天快來了。,5471295,eng,It'll be spring soon.
797027,cmn,爭論是它是沒有用的。,7422930,eng,It's no use arguing about it.
797028,cmn,擔心它是沒有用的。,41828,eng,It is no use worrying about it.
797030,cmn,世界各地都讀英語。,26257,eng,English is studied all over the world.
797032,cmn,下下一站是上野站。,268366,eng,Ueno is the station after next.
797034,cmn,台灣菜比印度菜口味淡。,275467,eng,Taiwanese food is milder than Indian food.
797035,cmn,日本歷史是我最喜歡的科目。,281687,eng,Japanese history is my favorite subject.
797036,cmn,把想法付諸實踐是困難的。,328740,eng,Putting ideas into practice is difficult.
797040,cmn,科比是一個著名的港口城市。,269687,eng,Kobe is famous as a port city.
797041,cmn,輕井澤是著名的避暑勝地。,238417,eng,Karuizawa is famous as a summer resort.
797043,cmn,只有一點點的知識是危險的事。,271877,eng,A little knowledge is a dangerous thing.
797044,cmn,看電視是一種被動的活動。,39161,eng,Watching TV is a passive activity.
797045,cmn,洋蔥比馬鈴薯快熟。,40512,eng,Onions cook more quickly than potatoes.
797046,cmn,對事情比較正經嚴肅。,31235,eng,Take things a little more seriously.
797047,cmn,放點鹽到滾水裡。,319874,eng,Put some salt into the boiling water.
797049,cmn,凱特的父親從車站走回家。,62730,eng,Kate's father walks home from the station.
797051,cmn,日本從國外進口各種原料。,281511,eng,Japan imports various raw materials from abroad.
797052,cmn,煙從煙囪上升。,25880,eng,Smoke is rising from the chimney.
797053,cmn,從第十課的開頭讀起。,73450,eng,Read Lesson 10 from the beginning.
797056,cmn,水從破裂的水管傾瀉而出。,270742,eng,Water poured from the broken pipe.
797057,cmn,淡啤酒是一種酒精含量低的啤酒。,327270,eng,Pale ale is a low-alcohol beer.
797058,cmn,自助餐廳是一種自助式的餐廳。,63577,eng,A cafeteria is a self-service style restaurant.
797059,cmn,哈羅德先生是一個很好的英國紳士。,54222,eng,Sir Harold is a fine English gentleman.
797060,cmn,羅馬這個城市值得一遊。,29406,eng,Rome is a city worth visiting.
797061,cmn,數以百計的水牛走向湖邊。,24452,eng,Hundreds of buffaloes moved toward the lake.
797062,cmn,我的一個樂趣是看電視。,250612,eng,One of my pleasures is watching TV.
797065,cmn,一個專家小組討論這個計劃。,273161,eng,A panel of experts discussed the plan.
797066,cmn,一連串的災難襲擊這個地區。,244189,eng,A string of disasters struck the region.
797067,cmn,遇到火警時，撥打119。,23823,eng,"In the case of fire, dial 119."
797068,cmn,湯姆的叔叔養了很多羊。,37362,eng,Tom's uncle keeps a lot of sheep.
797069,cmn,遠離電器設備。,279133,eng,Keep away from the electrical equipment.
797070,cmn,胡蘿蔔中含有大量的維生素A。,270365,eng,Carrots contain a lot of vitamin A.
797071,cmn,睡眠不足增加心臟病發作的危險。,327747,eng,Sleep deprivation increases risk of heart attacks.
797072,cmn,這裡有個裝滿蔬菜的籃子。,61720,eng,Here is a basket full of vegetables.
797074,cmn,安全是最重要的事情。,795023,eng,Safety is the most important thing.
797075,cmn,他們其中一人是間諜。,68748,eng,One of them is a spy.
797079,cmn,它本質上是一個時間的問題。,42098,eng,It is essentially a question of time.
797083,cmn,進攻是最好的防禦。,240888,eng,Attack is the best form of defense.
797085,cmn,莎士比亞是一位作家的名字。,53879,eng,Shakespeare is the name of a writer.
797086,cmn,蘭辛是密西根州的首府。,29725,eng,Lansing is the state capital of Michigan.
797089,cmn,它的大小就像雞蛋。,42038,eng,It's about the size of an egg.
797091,cmn,贏的機會微乎其微。,267368,eng,There's an outside chance of winning.
797092,cmn,猴子能學會很多把戲。,25871,eng,Monkeys can learn a lot of tricks.
797093,cmn,在緊急情況下，打電話報警。,18804,eng,"In case of emergency, call the police."
797094,cmn,萬一發生火災，按下按鈕。,266799,eng,"In case of fire, push the button."
797095,cmn,萬一發生火災，按鈴。,23813,eng,"In case of fire, ring the bell."
797098,cmn,十支隊伍競逐獎項。,73468,eng,Ten teams competed for the prize.
797099,cmn,逐字地翻譯這個段落。,49606,eng,Translate the passage word for word.
797100,cmn,十和田湖以它的美麗聞名。,266534,eng,Lake Towada is famous for its beauty.
797104,cmn,當水被加熱時，水汽蒸發。,270934,eng,Water evaporates when it is heated.
797108,cmn,雲愈來愈多，可能快下雨了。,62967,eng,It's getting cloudy. It may rain soon.
797110,cmn,忽然天氣轉為多雲。,280646,eng,"All of a sudden, it became cloudy."
797111,cmn,神戶是著名的港口。,269686,eng,Kobe is famous for its port.
797112,cmn,瑞士以它的風景優美而聞名。,52438,eng,Switzerland is famous for its scenic beauty.
797116,cmn,日本以富士山聞名。,281601,eng,Japan is famous for Mt. Fuji.
797123,cmn,參加不用會員費。,245037,eng,There's no membership fee for joining.
797127,cmn,美雪為派對擺好桌子。,318179,eng,Miyuki set the table for the party.
797128,cmn,UN代表聯合國。,72165,eng,UN stands for the United Nations.
797129,cmn,幾乎是櫻花綻放的時候了。,244919,eng,It's almost time for the cherry blossoms.
797132,cmn,有足夠的時間很快地吃一下點心。,19708,eng,There's enough time for a quick snack.
797136,cmn,數學對我來說是一個容易的科目。,271012,eng,Mathematics is an easy subject for me.
797139,cmn,羅馬以其古代建築而聞名。,29411,eng,Rome is famous for its ancient architecture.
797141,cmn,倫敦以霧著名。,29262,eng,London is famous for its fog.
797142,cmn,京都以古廟有名。,19296,eng,Kyoto is famous for its old temples.
797297,cmn,他将要成为中国驻法国大使馆的外交官。,7781112,eng,He is about to become a diplomat at the Chinese Embassy in France.
797300,cmn,会议将会在特意安排的礼堂里举行。,2845995,eng,The conference will be held in a specially selected church.
797506,cmn,请不要开窗。,797499,eng,Please do not open the windows.
797513,cmn,语言就是意识。,7782983,eng,Language is awareness.
797527,cmn,因为这是一个有好几层的瀑布，所以速度慢也不会让人惊讶。,797372,eng,"As this is a cascade with multiple layers, it shouldn't be surprising that it's slow."
797529,cmn,你要是在Tatoeba上发现什么问题，你应该责备Sysko才对。,797530,eng,"If you discover any problems on Tatoeba, you should go ahead and blame Sysko."
797535,cmn,工程横跨了两个世纪才完成，,797193,eng,The construction straddled two centuries.
797537,cmn,他严格按照原则办事。,797177,eng,He is a stickler for principles.
797541,cmn,这是一个濒临灭绝的物种。,797152,eng,It is an endangered species.
797560,cmn,那辆山地车多少钱？,267095,eng,How much is that mountain bike?
798040,cmn,用濕布清潔窗戶。,35850,eng,Clean the window with a damp cloth.
798046,cmn,等到燈變為綠色。,268843,eng,Wait until the light changes to green.
798051,cmn,一些家具是用膠水黏在一起。,24107,eng,Some furniture is put together with glue.
798055,cmn,把麵粉和兩顆雞蛋混合。,320017,eng,Mix the flour with two eggs.
798056,cmn,很快就會開始大雨了。,32469,eng,It soon began to rain very hard.
798058,cmn,把球丟還給我。,33627,eng,Throw the ball back to me.
798060,cmn,搭乘電梯到五樓。,72530,eng,Take the elevator to the fifth floor.
798061,cmn,往右邊轉動鑰匙。,239404,eng,Turn the key to the right.
798062,cmn,盡量避免製造任何更多的麻煩。,54876,eng,Try to avoid making any more trouble.
798064,cmn,車輛靠左行駛。,265582,eng,Keep to the left when driving.
798067,cmn,突然就下起了大雨。,280687,eng,"Suddenly, it started to rain very hard."
798068,cmn,艾美努力地站起來。,65376,eng,Amy made an effort to stand up.
798069,cmn,到村莊有條窄路。,45550,eng,There's narrow road to the village.
798071,cmn,沒有椅子坐。,243640,eng,There's no chair to sit upon.
798074,cmn,到村莊只有兩英里。,45551,eng,It's only two miles to the village.
798079,cmn,股票價格跌至歷史新低。,21212,eng,Stock prices plunged to a record low.
798080,cmn,生活沒有水是不可能的。,270769,eng,It is impossible to live without water.
798081,cmn,試圖逃跑是沒有用的。,2713168,eng,It's no use trying to escape.
798082,cmn,搭飛機是最快的旅行方式。,318001,eng,Flying is the quickest way to travel.
798086,cmn,北海道在仙台的北方。,321284,eng,Hokkaido is to the north of Sendai.
798087,cmn,時間還早不用起床。,20091,eng,It is too early to get up.
798091,cmn,太熱了不能待在這裡。,267103,eng,It is too hot to stay here.
798097,cmn,鹽可以幫助保存食物避免腐爛。,25752,eng,Salt helps to preserve food from decay.
798100,cmn,尼克急忙地趕上了公共汽車。,35979,eng,Nick hurried to catch the bus.
798101,cmn,重要的是要遵循嚴格的飲食控制。,268754,eng,It's important to follow a strict diet.
798105,cmn,絕對不可能這樣做的。,51163,eng,It is absolutely impossible to do so.
798116,cmn,維持一個人的聲譽是很難的。,322923,eng,It is hard to maintain one's reputation.
798119,cmn,攜帶武器是違法的。,319450,eng,It's against the law to carry weapons.
798122,cmn,士兵們擋住了去城市的路。,320134,eng,Soldiers barred the way to the city.
798125,cmn,粗心大意可能導致嚴重的事故。,318649,eng,Carelessness can lead to a serious accident.
798135,cmn,隨便亂弄電是危險的。,279148,eng,It's dangerous to fool around with electricity.
798137,cmn,從這裡到倫敦要八英里。,62112,eng,It's eight miles from here to London.
798141,cmn,各國有不同的飲食習慣。,268755,eng,Eating habits differ from country to country.
798152,cmn,在出口處的收银台付款。,22463,eng,Pay the cashier on the way out.
798156,cmn,走右邊的道路。,27074,eng,Take the road on the right.
798158,cmn,紐約位在哈得遜河。,35908,eng,New York is on the Hudson River.
798170,cmn,日本依賴外國的石油。,281564,eng,Japan depends on foreign countries for oil.
798172,cmn,日本依賴進口原料。,281526,eng,Japan depends on imports for raw materials.
798173,cmn,京都依賴旅遊業。,19300,eng,Kyoto depends on the tourist industry.
798177,cmn,恭子正躺在草地上。,19332,eng,Kyoko is lying on the grass.
798183,cmn,把它保存在外接式硬碟。,21846,eng,Save it on the external hard drive.
798190,cmn,我們之中任何一個都能做到。,247367,eng,Any one of us could do it.
798191,cmn,奶奶送了我們一箱蘋果。,273910,eng,Grandmother sent us a box of apples.
798193,cmn,有一隻大蒼蠅在天花板上。,278783,eng,There's a big fly on the ceiling.
798195,cmn,把告示貼在在布告板上。,33734,eng,Stick a notice on the board.
798196,cmn,把郵票貼在信封上。,319646,eng,Stick a stamp on the envelope.
798197,cmn,把另一張郵票貼在信封上。,319644,eng,Stick another stamp on the envelope.
798199,cmn,嚴格來說，地球不是圓的。,239507,eng,"Strictly speaking, the earth is not round."
798201,cmn,飛行員用無線電與機場溝通。,35510,eng,Pilots communicate with the airport by radio.
798203,cmn,魚在這裡是以磅為單位來出售。,61941,eng,Fish is sold by the pound here.
798205,cmn,我的手錶是十點鐘了。,251013,eng,It is ten o'clock by my watch.
798210,cmn,閃電常常伴隨著雷鳴。,27162,eng,Lightning is usually followed by thunder.
798211,cmn,從根部把植物拔出來。,46161,eng,Pull the plant up by the roots.
798213,cmn,試著藉由慢跑來減肥。,52870,eng,Try to lose weight by jogging.
798217,cmn,務必要買一些牛奶。,318236,eng,Be sure to pick up some milk.
798218,cmn,從地上撿起這支鉛筆。,49467,eng,Pick up the pencil from the floor.
798219,cmn,樹不會長在草原上。,275823,eng,Trees do not grow on prairies.
798220,cmn,財富並不總是為我們帶來快樂。,318760,eng,Wealth does not always bring us happiness.
798223,cmn,誠實不總是最好的策略。,271686,eng,Honesty is not always the best policy.
798225,cmn,訓練狗是不容易的。,239234,eng,It is not easy to train dogs.
798226,cmn,一刻也不浪費。,263788,eng,There's not a moment to waste.
798227,cmn,它不是一條路，而是一條小徑。,42204,eng,"It's not a road, but a path."
798232,cmn,比爾生氣了並用難聽的話罵迪克。,34478,eng,Bill got mad and called Dick names.
798234,cmn,人生充滿了高低起伏。,270545,eng,Life is full of ups and downs.
798236,cmn,生活並不都是輕鬆愉快的。,270581,eng,Life is not all fun and games.
798237,cmn,轉動門把，把門打開。,35749,eng,Turn the knob and open the door.
798238,cmn,走過兩個街區，然後左轉。,72904,eng,"Walk two blocks, and turn left."
798243,cmn,去買三瓶可樂。,62179,eng,Go and buy three bottles of coke.
798248,cmn,動物離不開空氣和水。,280240,eng,Animals cannot exist without air and water.
798326,cmn,在火車上禁止吸煙。,794651,eng,Smoking is prohibited on the train.
798365,cmn,最晚十點前來這裡。,277337,eng,Come here by ten at the latest.
798389,cmn,我在星期日不工作。,281841,eng,Sunday is not a workday for me.
798402,cmn,太熱了所以我們無法工作。,37787,eng,It's too hot for us to work.
798428,cmn,請關燈。,2510837,eng,Please turn off the lights.
798616,cmn,给我画只绵羊。,548989,eng,Draw me a sheep.
799196,cmn,因为你工作得太多，所以你总是很累。,7797083,eng,"Because you work so much, you are always very tired."
799199,cmn,我们觉得你独自登山非常危险。,7834602,eng,We think that it is dangerous to climb mountains alone.
799208,cmn,你尝过那么好喝的汤吗？,2898354,eng,Have you tasted such good soup before?
799214,cmn,他讲了整整一小时。,4763449,eng,He talked for an entire hour.
799216,cmn,他讲了一小时。,1893286,eng,He spoke for one hour.
799234,cmn,商店从周一开到周六。,799048,eng,Shops are open from Monday to Saturday.
799240,cmn,他不是诗人；他是个散文作家。,298219,eng,He isn't a poet; he's a prose writer.
799243,cmn,他在拖。,7798508,eng,He is towing.
799245,cmn,不要忘记你的钱。,602885,eng,Don't forget your money.
799259,cmn,这些书都是我的。,1360853,eng,All of these books are mine.
799271,cmn,德国人不愿意生产核电，但他们不反对使用邻国的。,7789273,eng,"Germans are not willing to produce nuclear energy, but are not against using that of their neighbouring countries."
799275,cmn,我们的问题和她的比起来不算什么。,247687,eng,Our problems are nothing compared to hers.
799284,cmn,我被迫学了西班牙语。,7800719,eng,I was forced to learn Spanish.
799286,cmn,真诚是最重要的美德。,4761145,eng,probitas maxima virtus est.
799308,cmn,厕所塞住了。,5870557,eng,The toilet is backed up.
800232,cmn,今天谁值班？,800233,eng,Who's on duty today?
800862,cmn,那間舊屋裏只有一張床，所以我們便輪流睡覺。,48167,eng,"The old cottage had only one bed, so we all took turns sleeping in it."
800906,cmn,我足足走了十英里的路。,454456,eng,I walked an entire ten miles.
800915,cmn,新聞快報：數百多年前的人的說話方式和我們是不同的。,533583,eng,Newsflash: People a couple of hundred years ago didn't speak the same as we do.
800929,cmn,老实说，我们是来抓您的。,800924,eng,"To be honest, we came to capture you."
800930,cmn,老实说，我们是来抓你们的。,800924,eng,"To be honest, we came to capture you."
801301,cmn,騎馬真的很令人興奮。,282372,eng,Riding a horse is really thrilling.
801302,cmn,半個麵包總比沒有好。,34917,eng,Half a loaf is better than none.
801303,cmn,聊勝於無、有比沒有好。,34917,eng,Half a loaf is better than none.
801304,cmn,現在出國留學是很常見的了。,241937,eng,Studying abroad is very common now.
801306,cmn,阿蘇山是一座活火山。,28742,eng,Mt. Aso is an active volcano.
801308,cmn,任何床都比沒有床好。,36682,eng,Any bed is better than no bed.
801311,cmn,市中心的交通都堵塞了。,41100,eng,Traffic downtown is all backed up.
801314,cmn,並不是每個住在這裡的人都是富有的。,61748,eng,Not everyone who lives here is rich.
801317,cmn,一棵大樹在暴風中倒下。,275539,eng,A big tree fell in the storm.
801318,cmn,蘇格蘭在9月可以變的很溫暖。,51994,eng,Scotland can be very warm in September.
801319,cmn,海明威喜歡在非洲的大狩獵。,33903,eng,Hemingway enjoyed big game hunting in Africa.
801323,cmn,這些花生長在溫暖的國家。,56294,eng,These flowers grow in warm countries.
801324,cmn,只有四匹馬參加了比賽。,1477078,eng,Only four horses were in the race.
801329,cmn,廣島有一個地方叫口和。,327544,eng,There's a place called Kuchiwa in Hiroshima.
801331,cmn,這樣的事情不可能在日本發生。,54794,eng,Such a thing can't happen in Japan.
801332,cmn,城裡有一家古老的電影院。,21777,eng,There's an old movie theater in town.
801338,cmn,森林裡又再變得安靜下來了。,269486,eng,It became quiet again in the forest.
801342,cmn,樹葉在十月開始掉落下來。,323614,eng,Leaves begin to fall in October.
801346,cmn,盯著別人看是不禮貌的。,276283,eng,It is rude to stare at someone.
801348,cmn,玩牌作弊是錯誤的。,36920,eng,It is wrong to cheat at cards.
801351,cmn,戰爭隨時可能爆發。,65987,eng,War may break out at any moment.
801354,cmn,戰爭必須不惜一切代價地去避免。,273300,eng,War must be avoided at all costs.
801360,cmn,不管發生什麼事，我都準備好了。,40756,eng,"No matter what happens, I am prepared."
801365,cmn,我不必對湯姆所做的事負責任。,255276,eng,I'm not responsible for what Tom did.
801367,cmn,我不滿意我的英語能力。,258260,eng,I'm not satisfied with my English ability.
801371,cmn,我打算待在旅館裡。,33384,eng,I'm planning to stay at the hotel.
801372,cmn,這真的跟我所預期的不同。,64841,eng,It's really different from what I expected.
801381,cmn,我很抱歉這麼遲才回復。,320367,eng,I'm sorry for the delay in responding.
801383,cmn,對不起，我沒講清楚。,246432,eng,I'm sorry I didn't make myself clear.
801384,cmn,我想兌換旅行支票。,36927,eng,I'd like to cash a travelers' check.
801386,cmn,我想現在結帳離開。,241643,eng,I'd like to check out right now.
801387,cmn,我想在五點前到家。,72513,eng,I'd like to get home by five.
801388,cmn,我想知道確切的時間。,271598,eng,I'd like to know the exact time.
801390,cmn,我想將這些寄送到日本。,60034,eng,I'd like to send these to Japan.
801393,cmn,我想跟約翰華納講話。,52836,eng,I'd like to speak to John Warner.
801395,cmn,當我年長時，我漸漸變得有遠見。,326392,eng,I'm getting farsighted as I get older.
801397,cmn,我將在下一站下車。,258191,eng,I'm getting off at the next stop.
801400,cmn,我能跟護士長說話嗎?,318749,eng,Can I speak to the head nurse?
801401,cmn,對不起，現在我手上都是東西了。,51490,eng,"Sorry, I've got my hands full now."
801402,cmn,下週六早上我要去芝加哥。,242330,eng,I'm leaving for Chicago next Saturday morning.
801404,cmn,我想要一間後面的房間。,325374,eng,I'd like a room in the back.
801405,cmn,我想要一間前面的房間。,318353,eng,I'd like a room in the front.
801406,cmn,我想要醬料放在旁邊。,51049,eng,I'd like the sauce on the side.
801408,cmn,新郵票將於下個月發行。,269204,eng,New stamps will be issued next month.
801409,cmn,和平會談將在下週開始。,326510,eng,Peace talks will begin next week.
801411,cmn,下週日將有一場音樂會。,264316,eng,There will be a concert next Sunday.
801416,cmn,誰也說不準實際上將會發生什麼事。,7818719,eng,What'll actually happen is anyone's guess.
801418,cmn,我不知道天色變暗了。,24564,eng,It became dark before I knew it.
801420,cmn,女王伊麗莎白一世於1603年去世。,65257,eng,Queen Elizabeth I passed away in 1603.
801421,cmn,我受夠了在餐館吃飯。,321711,eng,I'm fed up with eating in restaurants.
801430,cmn,這條河的水乾了。,273178,eng,There was no water in the river.
801435,cmn,非洲曾經被稱為黑暗大陸。,67751,eng,Africa was once called the Dark Continent.
801436,cmn,嫉妒是謀殺的動機。,265007,eng,Jealousy was the motive for the murder.
801437,cmn,地震後人們普遍覺得恐慌。,45132,eng,There was widespread panic after the earthquake.
801440,cmn,琳達伍德站在門口。,29608,eng,Linda Wood was standing at the door.
801441,cmn,當我到達時，天正下著雨。,246966,eng,"When I arrived, it was raining."
801443,cmn,當我醒來時，天正下著雪。,323704,eng,"When I awoke, it was snowing."
801444,cmn,也許下午會下雨。,40585,eng,Perhaps it will rain in the afternoon.
801447,cmn,交通被山崩所阻斷。,63772,eng,Traffic was blocked by a landslide.
801448,cmn,母親正忙著準備晚餐。,320871,eng,Mother was busy getting ready for dinner.
801450,cmn,美國在1492年被哥倫布發現。,67551,eng,America was discovered by Columbus in 1492.
801452,cmn,不可能找得到答案。,280062,eng,It was impossible to find an answer.
801455,cmn,鐳是居里夫人所發現的。,29800,eng,It was Marie Curie who discovered radium.
801462,cmn,一名空姐從飛機殘骸中被救出來了。,51965,eng,A stewardess was rescued from the wreck.
801468,cmn,不幸的是電話壞了。,26622,eng,Unfortunately the telephone was out of order.
801469,cmn,整體而言，這個事件是成功的。,65120,eng,"On the whole, the event was successful."
801474,cmn,計劃突然改變。,280700,eng,There was a sudden change of plan.
801480,cmn,比爾能通過考試了。,34501,eng,Bill was able to pass the exam.
801483,cmn,從清晨開始一直下雨。,274095,eng,It's been raining since early morning.
801486,cmn,人們修了一座橋過河。,273181,eng,A bridge was built across the river.
801492,cmn,醫生立刻被請來了。,52217,eng,A doctor was sent for at once.
801498,cmn,亨利詹姆斯出生於美國。,33783,eng,Henry James was an American by birth.
801501,cmn,约翰甘迺迪被安葬在阿靈頓公墓。,72213,eng,J.F. Kennedy was buried in Arlington Cemetery.
801505,cmn,他們每個人都被授獎了。,305880,eng,Each of them was given a prize.
801536,cmn,今天多麼地熱啊!,242781,eng,How hot it is today!
801542,cmn,今天是今年最熱的一天。,242842,eng,Today is the hottest day this year.
801544,cmn,今天跟昨天一樣熱。,242845,eng,It is as hot a day as yesterday.
801557,cmn,今天不比昨天悶熱。,242851,eng,It is less muggy today than it was yesterday.
801563,cmn,今天教室裡的學生比昨天還要多。,242852,eng,There are many more students in the classroom today than yesterday.
801569,cmn,你今天最好隨身帶把傘。,7805436,eng,You'd better take an umbrella with you today.
801570,cmn,今天我不加班。,242857,eng,I won't work overtime today.
801586,cmn,我對付困難。,7768532,eng,I am dealing with difficulties.
801885,cmn,我們今天不是要去公園嗎？,801890,eng,Aren't we going out to the park today?
801887,cmn,啊？我们说过要去公园吗？我没有印象。,801889,eng,Eh? We said we'd go to the park? I didn't realise.
801897,cmn,她讓座給一位老太太。,317508,eng,She made room for an old lady.
801899,cmn,她讓出個空間給一位老太太。,317508,eng,She made room for an old lady.
801900,cmn,我早就有感覺到這可能會發生。,277676,eng,I had a feeling this might happen.
801901,cmn,我早有一種感覺這可能會發生。,277676,eng,I had a feeling this might happen.
801902,cmn,你对中国的印象是什么？,1476779,eng,What impression do you have of China?
801906,cmn,我對美國的印象挺好的。,801907,eng,My impression of America is very good.
801909,cmn,你对他的印象怎么样？,801910,eng,What's your impression of that person like?
801911,cmn,我們交談了有關棒球的事。,263303,eng,We had a conversation about baseball.
801912,cmn,我对这个政府的印象是，他们需要强一点儿的经济政策，要不然将来会遇到很大的问题。,801915,eng,"My impression of this government is that they need a more forceful economic policy, otherwise they'll encounter large problems in the future."
801913,cmn,老師患了重感冒。,272787,eng,The teacher had a bad cold.
801914,cmn,我們聊了一會兒。,248003,eng,We had a chat for a while.
801917,cmn,他有一本關於物理學的書被出版了。,303488,eng,He had a book on physics published.
801921,cmn,我們開出了一條穿過森林的小路。,269484,eng,We hacked a path through the forest.
801922,cmn,她犯了一個嚴重的錯誤。,632483,eng,She made a serious mistake.
801923,cmn,我猜那應該可以的。,40581,eng,I guess that would be all right.
801924,cmn,我想那應該沒關係的。,40581,eng,I guess that would be all right.
801927,cmn,我想這取決於天氣。,278891,eng,I guess it depends on the weather.
801928,cmn,我想這要看天氣情況而定。,278891,eng,I guess it depends on the weather.
801929,cmn,我猜他們大多數回家了。,305135,eng,I guess most of them went home.
801930,cmn,我想我現在得走了。,31407,eng,I guess I'll have to leave now.
801932,cmn,他們保證這個時鐘可用一年。,2067075,eng,They guarantee this clock can be used for a year.
801934,cmn,我想我沒有把話說清楚。,35183,eng,I guess I haven't made myself clear.
801939,cmn,那家饭馆儿的服务员给我们留下很好的印象。,801941,eng,The staff in that restaurant gave us a very good impression.
801940,cmn,她提出了入學申請。,316100,eng,She made out the application for admission.
801943,cmn,這位老先生立了他的遗嘱。,43390,eng,The old man made out his will.
801948,cmn,他沒有提到她的請求。,302847,eng,He made no mention of her request.
801952,cmn,我們的隊伍輸了所有的比賽。,644107,eng,Our team lost all of its games.
801953,cmn,你说的话给我留下了很深刻的印象。,801954,eng,What you said left a deep impression on me.
801955,cmn,我父親讓我知道了我自己是誰。,246767,eng,My father made me what I am.
801956,cmn,我媽媽讓我吃點藥。,320765,eng,My mother made me take some medicine.
801957,cmn,他讓我在舞台上唱歌。,297753,eng,He made me sing on the stage.
801959,cmn,我叔叔讓我擔任翻譯。,2150791,eng,My uncle had me act as a translator.
801960,cmn,我舅舅讓我擔任翻譯。,266653,eng,My uncle made me serve as interpreter.
801961,cmn,老師讓我重複了這句話。,272969,eng,The teacher made me repeat the sentence.
801963,cmn,他讓我違背了我的意願。,304006,eng,He made me go against my will.
801969,cmn,他住在一個奇幻世界裡。,295592,eng,He lives in a world of fantasy.
801971,cmn,母親做了一個聖誕蛋糕給我。,320637,eng,My mother made me a Christmas cake.
801972,cmn,我妹妹做了一個漂亮的娃娃給我。,245554,eng,My sister made me a beautiful doll.
801973,cmn,我姊姊做了一個漂亮的娃娃給我。,245554,eng,My sister made me a beautiful doll.
801974,cmn,他為遲到找了很多的藉口。,301496,eng,He made many excuses for being late.
801975,cmn,他們讓約翰做了委員會的主席。,305666,eng,They made John chairman of the committee.
801976,cmn,湯姆做了一套新衣服給吉兒。,37279,eng,Tom made Jill a new dress.
801982,cmn,我对她有很深刻的印象。,801985,eng,I find her very impressive.
801983,cmn,我們從那裡逃了出來。,24927,eng,We made it out of there.
801986,cmn,他聰明到不會娶她。,302623,eng,He knows better than to marry her.
801987,cmn,他不會傻到去娶她。,302623,eng,He knows better than to marry her.
801989,cmn,他們禮拜天上教堂。,307288,eng,They go to church on Sunday.
801990,cmn,你的履歷給我留下深刻的印象。,802888,eng,Your résumé has really impressed me.
801991,cmn,他對女人沒有眼光。,299462,eng,He has no eye for women.
801998,cmn,一輛車齡八年的車子幾乎是毫無價值的。,72305,eng,An eight-year-old car is almost worthless.
802002,cmn,你可以放心，他會準時的。,283785,eng,You can rely upon his being punctual.
802003,cmn,安迪一定練習得很辛苦。,66956,eng,Andy must have practiced very hard.
802005,cmn,我在找一些固定工作。,278459,eng,I'm looking for some regular work.
802006,cmn,我期待再次見到他。,284454,eng,I'm looking forward to seeing him.
802007,cmn,他無法跑得非常快。,288822,eng,He couldn't run very fast.
802008,cmn,我住在國外十年了。,252413,eng,I lived abroad for ten years.
802011,cmn,我們對他的過去進行了調查。,287027,eng,We made inquiries into his past.
802013,cmn,他走進了房間。,291254,eng,He made his way to the room.
802014,cmn,我阿姨在她的花園種蕃茄。,250270,eng,My aunt grows tomatoes in her garden.
802015,cmn,狗對著這個陌生男子咆哮。,65930,eng,The dog growled at the strange man.
802019,cmn,他設法穿過了人群。,300138,eng,He made his way through the crowd.
802020,cmn,他有五本以上的字典。,298912,eng,He has more than five dictionaries.
